city,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
厦门市,52.062802478134095,45.65553024781342,48.58372448979593,9.974795918367349,28.368877551020407,15.469387755102042,31.18706632653061
泉州市,49.5931893069728,45.022229751275525,44.02826264880952,8.84794642857143,18.773204985119047,14.660900297619047,33.70768973214286
六盘水市,60.29102456743568,58.09238575865129,54.55671583850932,15.179340062111802,17.617934782608693,20.135481366459626,29.858412267080748
安顺市,63.5562680438029,62.08757621951221,56.98563153310105,14.165069686411153,15.816975174216026,17.098432055749132,31.61770905923345
黔东南苗族侗族自治州,69.32804584047359,67.30106763125097,60.69185250817885,15.812284623773172,12.4839183478735,18.002794438386044,28.67103053435114
苗栗县,37.74565233236152,32.69519861516035,28.08573979591837,7.589540816326532,19.11677295918368,7.061224489795918,30.767040816326524
宜兰县,41.099164540816325,32.16120535714285,26.79780357142857,6.316642857142857,11.69964285714286,6.770535714285714,34.428178571428575
新竹县,39.299597303206994,35.71023141399417,29.650178571428565,8.65969387755102,19.943176020408167,7.059948979591837,30.034132653061224
怒江傈僳族自治州,41.49466301843318,26.456348749177085,26.64417050691244,2.702137096774194,2.588774481566821,11.577332949308756,38.520132488479256
莆田市,52.9888300320128,47.905259603841536,45.093035714285705,8.507878151260504,17.803728991596643,14.320903361344534,37.2292086834734
桃园市,41.46059438775511,35.99797193877551,31.449607142857136,10.549357142857142,21.79625,7.416071428571429,32.273964285714285
新北市,42.00077327806122,32.394379783163274,28.40734375,8.291651785714285,14.731975446428567,7.075892857142857,35.60691964285715
怀化市,79.59201770451772,76.83284765829409,71.07528998779,12.406968864468867,18.30587606837607,22.553037240537243,27.13278083028083
丽江市,40.8582151456088,24.77290114079339,27.509847512038515,4.977221107544141,6.404333868378811,17.477728731942214,38.02960473515249
凉山彝族自治州,45.012611007748944,32.213661145849315,30.478043770139635,7.447875939849625,8.971497381847476,16.610230934479052,36.14391715896885
邵阳市,88.77247489687362,87.60287057642208,71.3777849544073,13.65984422492401,25.440700987841943,22.72026975683891,28.088231382978723
台北市,41.31895408163266,33.19323979591836,29.49848214285714,10.565,18.824776785714285,7.191964285714286,34.46767857142856
